# using year1  -999
# using year2  -999
# minimal_valid_fraction ::  30.00
# operating on CRU TS4.08 Mean Temperature
# <a href=http://climexp.knmi.nl/select.cgi?field=cru4_tmp>climexp.knmi.nl/select.cgi?field=cru4_tmp</a>
# file :: CRUData/cru_ts4.08.1901.2023.tmp.dat.nc
# title :: spatial statistic of CRU TS4.08 Mean Temperature
# cdi :: Climate Data Interface version 2.4.0 (https://mpimet.mpg.de/cdi)
# source :: Run ID = 2406270035. Data generated from:tmp.2406262226.dtb
# institution :: KNMI Climate Explorer and Data held at British Atmospheric Data Centre, RAL, UK.
# references :: Information on the data is available at http://badc.nerc.ac.uk/data/cru/
# comment :: Access to these data is available to any registered CEDA user.
# contact :: support@ceda.ac.uk
# cdo :: Climate Data Operators version 2.4.0 (https://mpimet.mpg.de/cdo)
# geospatial_lat_max ::     90.0
# geospatial_lon_min ::   -180.0
# geospatial_lon_units :: degrees_east
# geospatial_lon_resolution ::      0.5
# time_coverage_start :: 1901-01-15
# time_coverage_end :: 2023-12-15
# climexp_url :: https://climexp.knmi.nl/select.cgi?cru4_tmp
# scripturl01 :: http://climexp.knmi.nl/get_index.cgi?delta_lat=0.50&delta_lon=0.50&email=someone@somewhere&field=cru4_tmp&gridpoints=false&intertype=nearest&lat1=68.55593&lat2=69.359&lat_max=89.75&lat_min=-89.75&lon1=-133.777&lon2=-132.895&lon_max=179.75&lon_min=-179.75&masktype=all&minfac=30&year_max=2023&year_min=1901
# history ::  2025-01-29 15:19:04 bin/get_index CRUData/cru_ts4.08.1901.2023.tmp.dat.nc -133.777 -132.895 68.55593 69.359 dipole no year1 -999 year2 -999 minfac 30 nearest lsmask CRUData/lsmask_05.nc all cru4_tmp_-133.777--132.895E_68.55593-69.359N_firstyear-lastyear_n\nMon Aug 19 15:36:38 2024: cdo -r -f nc4 -z zip selvar,tmp tmp/cru_ts4.08.1901.2023.tmp.dat.nc cru_ts4.08.1901.2023.tmp.dat.nc\nThu 27 Jun 01:31:07 BST 2024 : User f098 : Program makegridsauto.for called by update.for
# ave_region :: lon= -134.000 -133.000, lat=   68.500   69.500
# averaging anomalies over region lon= -134.000 -133.000, lat=   68.500   69.500
# tmp [degrees Celsius] near-surface temperature
 1916  -29.10284      -28.95170      -29.34829      -13.64318      -2.991474       8.034378       11.57983       9.052841       3.201137      -6.750000      -19.80114      -28.20341    
 1917  -31.07869      -26.67642      -24.49602      -15.69432      -4.542611       6.333241       10.47983       9.752842       3.526421      -8.475284      -24.25227      -28.52926    
 1918  -27.20284      -29.25284      -29.87358      -17.79488      -5.118464       6.133241       12.17983       8.402273       4.226420      -9.025852      -21.30170      -25.35284    
 1919  -28.00284      -27.70227      -29.09829      -15.14318      -3.717327       5.458525       11.97983       9.903410       3.476421      -9.575852      -23.52756      -25.67756    
 1920  -30.65398      -22.54886      -27.79772      -18.99488      -5.367895       7.308525       11.88040       8.702273       2.150568      -10.37642      -19.57585      -25.50284    
 1921  -30.60455      -29.17756      -25.84716      -16.09375      -3.842043       8.034378       12.33040       9.727557       1.625284      -7.924716      -21.82812      -22.67528    
 1922  -24.52642      -29.10284      -28.32358      -16.34488      -5.167327       6.408525       10.30511       8.202273       1.000568      -6.874147      -19.97585      -25.00227    
 1923  -29.95284      -25.12528      -27.57244      -15.94432      -3.417327       8.134377       12.53040       10.92813       3.126421      -4.523011      -17.54943      -28.55341    
 1924  -26.65227      -28.77642      -21.64431      -21.34602      -3.366190       6.883809       10.70512       8.402273       1.851137      -10.50057      -19.35057      -27.95398    
 1925  -34.75568      -33.22926      -26.92244      -16.29375      -2.716190       7.883809       11.37983       9.402273       3.575852      -6.024715      -18.52528      -23.32585    
 1926  -19.39772      -27.12585      -21.16846      -14.19318      -3.041474       8.034378       11.33040       9.152842       3.350568      -6.275852      -17.20227      -26.77699    
 1927  -27.80227      -26.60113      -26.14602      -19.76960      -3.417895       8.134377       12.70511       9.478127       1.025852      -10.37472      -26.47869      -29.80284    
 1928  -23.05227      -22.47699      -30.17073      -18.07017      -3.966758       7.883809       11.47983       8.352842       1.750568      -9.325852      -15.47642      -21.50056    
 1929  -24.80170      -24.60170      -28.02130      -15.94488      -3.392043       7.334377       9.980968       8.752842       4.875853      -4.825284      -17.77585      -25.87812    
 1930  -25.95511      -32.75227      -26.54602      -17.51903      -2.192043       7.758525       12.73040       9.727557       3.025284      -8.825852      -22.37642      -21.70113    
 1931  -24.25113      -24.50000      -27.67130      -16.34432      -5.017327       7.409093       11.28040       7.552842       2.525852      -8.224715      -19.52699      -25.70227    
 1932  -30.22756      -34.10284      -24.69715      -14.26903      -2.817327       7.033809       11.53040       8.878126       2.450568      -8.125284      -26.72756      -26.70341    
 1933  -32.65341      -30.60227      -26.49659      -16.16903      -3.816190       5.009093       10.13040       9.502842       1.575852      -10.67528      -22.22585      -34.42926    
 1934  -33.57812      -23.00113      -26.42130      -15.74318      -3.691474       6.234377       10.68040       8.152842       1.225852      -6.525284      -20.77699      -22.50227    
 1935  -29.67869      -22.35114      -28.04716      -17.51903      -5.841475       6.459662       11.78040       7.027557       1.725852      -9.575852      -24.85170      -27.87699    
 1936  -29.95284      -36.00284      -26.12130      -17.09432      -4.016191       8.434378       11.23040       10.25284      0.8758523      -9.774147      -19.77585      -30.00227    
 1937  -21.52756      -29.07699      -24.32187      -16.19375      -4.616759       8.634377       10.83040       7.252842       4.075852      -5.475284      -17.32699      -26.55227    
 1938  -28.67756      -29.95227      -23.89545      -15.61846      -2.792043       6.659093       12.47983       9.452842       6.001137      -3.325284      -17.62756      -23.65170    
 1939  -26.95170      -30.27699      -27.67187      -13.91960      -2.816759       7.434378       11.53040       8.652842       1.600568      -10.32642      -20.87642      -19.95170    
 1940  -21.47756      -24.77642      -23.17130      -10.69375      -3.092043       6.234946       12.45512       9.352841       5.100568      -5.575284      -20.05284      -23.35113    
 1941  -27.62699      -23.32642      -25.02017      -14.34261      -2.592043       8.134377       11.73097       9.628126       1.725852      -10.87472      -22.85227      -26.85284    
 1942  -21.75227      -23.77642      -24.99602      -15.46846     -0.7667584       8.160230       12.55511       9.452842       3.751137      -5.125853      -23.15341      -30.95454    
 1943  -31.27926      -24.27585      -25.99659      -13.84432      -1.767895       8.934378       11.83040       9.302842       3.401136      -5.175283      -13.92642      -20.85113    
 1944  -23.32699      -23.55113      -24.24659      -13.64432      -2.641474       8.433808       11.58040       8.552841       2.375852      -5.450568      -19.77642      -21.72699    
 1945  -23.87642      -24.70114      -24.89602      -18.74488      -4.566759       6.884377       11.23040       9.028126       1.725852      -6.625284      -25.12699      -25.25170    
 1946  -26.87699      -28.87642      -25.22187      -16.34375      -1.716759       9.084946       12.03040       9.777557       1.726421      -7.300000      -22.22756      -32.35284    
 1947  -31.20341      -29.70170      -20.32074      -16.09375      -3.391474       5.159661       11.58040       6.477558       2.075852      -6.675284      -16.62642      -20.87642    
 1948  -25.42699      -26.55284      -25.77187      -16.76960      -3.541474       7.309662       12.43040       8.752274       1.401137      -8.800000      -23.07699      -32.20227    
 1949  -27.00284      -31.10227      -19.82130      -17.71846      -5.766758       4.834377       10.73040       10.75284       5.375852      -6.125852      -15.22642      -26.27812    
 1950  -26.00341      -33.52756      -21.82130      -15.24432      -2.466759       8.634377       11.65568       8.978126       4.275852      -8.250568      -21.62926      -24.60227    
 1951  -32.95284      -28.47642      -28.87187      -15.46903      -2.941474       6.409093       12.18040       11.77756       4.075852      -8.775852      -17.02699      -26.37755    
 1952  -31.55341      -30.12642      -25.42130      -15.74375      -4.242043       6.659661       11.70512       8.352842      0.9758525      -6.200000      -14.25171      -22.67699    
 1953  -31.80284      -25.60114      -25.37130      -12.11903      -3.066759       7.834377       11.88097       9.552842       3.475852      -7.725284      -20.40170      -26.45170    
 1954  -30.70284      -28.60170      -20.72130      -19.11960      -4.741474       5.934377       11.93040       12.82756       3.375852      -6.425283      -18.12642      -29.00284    
 1955  -26.62756      -32.05170      -27.94659      -15.41903      -3.516190       7.934377       12.70568       7.278126       2.875852      -7.349999      -26.47699      -28.70227    
 1956  -30.20341      -31.47642      -22.92130      -14.69375      -3.766759       6.534378       12.43040       7.503410       2.350568      -11.00057      -22.87642      -28.32812    
 1957  -21.32756      -29.52642      -23.27073      -13.46903      -4.292043       6.084377       11.18040       12.77813       3.175852      -6.450000      -22.80114      -31.37699    
 1958  -26.87756      -31.62642      -23.87073      -15.46846      -2.766759       9.459661       13.75568       12.05284       4.775852      -8.450568      -20.62756      -26.35284    
 1959  -31.10284      -22.27699      -29.37130      -16.69375      -5.266758       5.834377       10.43040       6.552842       1.550568      -9.750000      -24.35170      -27.62699    
 1960  -32.40227      -24.62642      -25.74659      -17.29375      -2.317327       8.334377       10.53040       8.552841       2.375852      -8.075284      -24.85170      -21.85170    
 1961  -27.90284      -30.92699      -29.37073      -20.99375      -2.992043       8.359661       12.63040       9.152842       2.875852      -10.65000      -22.47699      -31.85284    
 1962  -23.77756      -24.20170      -26.47187      -16.14432      -5.966759       8.134377       12.13040       11.65284       2.575852      -5.075284      -19.87699      -22.70227    
 1963  -29.10284      -26.85170      -26.62130      -11.84432     -0.9667587       7.534378       12.13040       10.65284       2.175852      -8.275284      -24.17699      -21.30227    
 1964  -30.25284      -28.25113      -30.77187      -21.09375      -4.466759       5.934377       10.43040       8.652842       1.775852      -7.024715      -19.85227      -30.42756    
 1965  -31.40284      -35.22699      -19.59602      -12.74318      -3.666759       5.634377       11.38097       9.552842       2.250568      -10.60057      -17.70227      -26.40227    
 1966  -35.40398      -29.75170      -26.79659      -19.89375      -3.066759       8.009093       12.23040       8.152842       4.375853      -7.675284      -21.07756      -25.25284    
 1967  -27.22812      -30.15170      -24.02130      -14.31903      -2.766759       6.784378       10.55568       7.752842       1.675852      -9.475284      -19.52642      -23.40227    
 1968  -27.37756      -30.12642      -21.14602      -16.99375      -2.492043       7.609093       13.03040       9.352841       2.575852      -6.800568      -21.22699      -27.82755    
 1969  -30.95341      -29.80170      -24.32130      -11.39375      -2.366759       7.384377       10.63040       5.952842       2.950568      -3.475284      -23.85170      -20.27699    
 1970  -29.02813      -27.42642      -24.67073      -15.49375      -3.666759       6.934378       12.23040       10.35284     -0.1241474      -12.57528      -18.70170      -27.80227    
 1971  -33.55341      -31.40113      -26.29659      -18.49375      -2.566759       9.634377       12.97983       7.502842       2.975852      -8.175284      -21.27699      -27.02756    
 1972  -29.17756      -30.05170      -26.62130      -18.39375      -5.066759       7.534378       11.90512       10.75284      0.6758525      -6.550000      -20.37699      -23.30227    
 1973  -26.70284      -26.57642      -28.89602      -15.04318      -1.666759       8.084377       12.70511       9.652842       5.275852      -7.800568      -20.72756      -23.32755    
 1974  -26.00284      -32.85170      -28.29602      -19.69375      -4.366758       5.534378       10.98040       8.352842       1.926421      -13.37528      -23.40170      -31.35170    
 1975  -34.45227      -27.45170      -22.37130      -15.39375      -2.466759       8.234377       12.23040       9.052841       1.201137      -10.02472      -26.07699      -30.20227    
 1976  -30.05227      -30.75170      -26.57073      -11.54318      -2.266759       6.834377       12.00568       10.67813       5.426421      -8.275284      -15.05170      -29.70227    
 1977  -26.05227      -24.00113      -28.57130      -16.19375      -1.866759       7.909093       11.33040       11.30227       4.975852      -5.650568      -21.80227      -25.82755    
 1978  -22.70284      -22.60170      -22.19602      -15.34375      -6.366758       5.634377       12.33040       8.278126       5.426421      -12.07528      -16.87699      -23.90227    
 1979  -21.45341      -30.67756      -28.99602      -15.64375      -1.966759       6.984377       14.15568       12.05284       4.475852      -5.100000      -12.62642      -26.50227    
 1980  -28.70284      -21.35170      -24.34602      -16.89375      -3.616190       9.534377       10.85568       9.452842     -0.2494314      -4.650000      -19.02642      -29.75284    
 1981  -15.05114      -25.27699      -21.12130      -13.99375      0.5838099       7.534378       11.85568       8.952842       2.325852      -6.575284      -19.72699      -22.07755    
 1982  -32.25341      -24.55227      -25.32130      -15.69375      -4.966759       7.834377       13.53040       8.652842       4.575852      -11.30057      -26.87699      -27.07642    
 1983  -31.07756      -28.75170      -27.42130      -15.49375      -7.541474       8.834377       11.93040       9.852842      0.9005682      -11.97528      -17.07699      -22.45284    
 1984  -27.80284      -32.02642      -26.52130      -14.84375      -1.866759       9.334377       11.30511       8.252842       3.001137      -8.775284      -25.97699      -29.17699    
 1985  -22.97699      -30.87699      -22.22130      -20.59375      -1.517327       8.134377       9.530399       8.578126       3.175852      -10.67528      -21.15227      -20.85170    
 1986  -28.72755      -23.15170      -27.02130      -19.66903      -4.966759       7.659662       11.53040       8.652842       4.900568      -8.124716      -24.87699      -22.45170    
 1987  -23.67756      -27.02642      -24.72130      -18.46846      -3.616190       8.159661       13.03040       9.827558       4.101137      -4.275284      -21.00171      -21.52756    
 1988  -25.40284      -25.07699      -20.62130      -12.49375      -3.166759       9.034378       13.17983       9.902842       3.175852      -10.25057      -27.15170      -21.57699    
 1989  -30.05341      -18.70227      -25.77187      -11.69375      -3.791474       8.683809       14.23040       13.10341       4.275852      -6.849999      -27.25171      -24.80170    
 1990  -32.27756      -33.65170      -19.17073      -9.693748      -1.292043       8.709093       14.13040       9.252842       3.125284      -7.325852      -25.87699      -28.60227    
 1991  -25.17756      -28.45170      -25.57073      -12.76846       1.408525       8.134377       10.95568       7.878126       3.226421      -8.200568      -24.07699      -28.60227    
 1992  -27.80284      -28.05170      -19.32130      -16.21903      -4.066759       8.734377       12.77983       10.65284     -0.7747159      -10.57528      -18.72642      -25.30227    
 1993  -23.55227      -22.65170      -20.09602      -12.54375      -1.866759       8.734377       13.15512       9.802842       3.175852      -5.300568      -18.85227      -24.00170    
 1994  -29.47812      -30.20284      -23.02073      -14.36846     -0.5667589       8.484378       14.93040       12.75284       1.925852      -5.374716      -21.92756      -25.50170    
 1995  -23.40227      -25.55170      -26.44659      -12.26903      0.1326730       10.03438       12.03040       9.403410       4.150568      -6.850568      -21.32756      -26.00170    
 1996  -30.40398      -24.62642      -23.17187      -16.04432      -3.517327       9.159094       13.23040       7.252842       1.401137      -12.90057      -20.72813      -23.92756    
 1997  -28.65284      -24.30113      -27.02130      -14.74318      -2.942043       8.159661       12.93040       11.25284       5.575852      -9.225852      -15.42756      -21.72642    
 1998  -30.20284      -23.20114      -19.49659      -8.919032       1.333242       9.434377       15.43040       11.90227       5.425283      -5.625852      -16.60284      -20.87756    
 1999  -28.05284      -26.20170      -23.72073      -14.26846      -2.566759       9.059662       10.83040       11.80284       4.275852      -8.575284      -19.95227      -25.20170    
 2000  -25.55284      -22.35170      -22.74602      -15.86903      -4.941474       9.034378       12.82983       8.477558       2.750000      -7.901136      -17.62642      -24.07756    
 2001  -20.52642      -22.87699      -24.64602      -14.84432      -5.091475       7.759661       11.98040       10.15284       5.150568      -8.375284      -19.30227      -23.57755    
 2002  -23.25170      -27.15113      -24.59772      -17.89488      -3.467327       7.734377       11.83040       7.852841       4.475852      -5.300568      -13.32642      -16.15170    
 2003  -24.52756      -24.25113      -25.37187      -13.14432      -3.466759       7.634377       12.85568       9.252842       2.850568      -3.650568      -19.32756      -23.27699    
 2004  -29.45341      -27.65057      -27.52130      -14.79375      -3.516759       9.784377       13.13040       10.70284       2.025284      -7.875852      -19.12699      -24.92699    
 2005  -24.75341      -25.70170      -20.89602      -13.34375     -0.4914746       7.634377       10.43040       10.02756       3.975852      -5.875284      -21.82699      -19.15170    
 2006  -26.45284      -20.00227      -25.84659      -15.59375     -0.7426112       9.633810       12.63040       10.45284       5.550568      -5.251136      -24.17869      -19.45284    
 2007  -24.70227      -28.15284      -28.92187      -12.04432      -2.816190       9.134377       13.77983       10.60284       3.600568      -7.951136      -16.12756      -22.52812    
 2008  -27.42756      -27.55227      -25.37074      -13.51960      -1.217327       8.334377       12.37983       8.702273       3.175852      -8.225852      -17.92756      -24.52869    
 2009  -27.32812      -26.52756      -27.92130      -14.31903      -2.592043       7.834377       12.48040       10.20227       4.726421      -6.575284      -19.62699      -22.25170    
 2010  -25.55170      -22.65000      -21.37017      -10.89204      -1.816190       8.409661       12.63040       10.97813       3.475852      -6.675284      -16.52585      -26.70284    
 2011  -25.85227      -24.75284      -24.52244      -16.01903      -1.366759       7.834377       12.73040       10.00227       4.875284      -4.701136      -23.17756      -22.12642    
 2012  -32.72755      -21.35170      -27.97074      -12.61903      -2.442043       9.259093       13.10455       11.00227       4.950568      -8.926989      -23.57869      -28.52755    
 2013  -26.50227      -27.22585      -24.47187      -18.64488      -3.892043       10.98438       12.60568       10.95398       3.401136      -4.473579      -20.37699      -25.72812    
 2014  -20.69829      -27.72756      -24.07130      -14.76846      -1.816190       7.409093       11.80511       9.803410       3.150568      -7.750568      -18.57642      -20.39943    
 2015  -25.60170      -25.27585      -23.37073      -13.39318      -1.115622       8.484945       12.23040       8.927557       2.575852      -4.800568      -17.95227      -22.80227    
 2016  -19.20341      -21.99886      -20.81903      -9.794885      0.1826727       8.934378       13.27983       11.27756       4.125284      -6.476989      -19.15170      -24.80284    
 2017  -25.95227      -24.85227      -26.74772      -11.94488      -1.217327       8.934378       14.27983       11.17756       5.125284      -5.175852      -20.00341      -17.40341    
 2018  -24.05341      -27.20000      -21.12244      -14.59432      -2.842043       7.809661       13.57983       8.628126       3.225852      -4.525852      -17.27756      -21.20227    
 2019  -25.07812      -25.05170      -18.81733      -12.29432     -0.3673272       9.234378       13.73097       9.502274       5.225285      -5.874715      -17.17528      -21.77812    
 2020  -30.92813      -29.52585      -24.42244      -13.74488      -1.316759       7.959093       12.77983       10.62756       4.300569      -7.101136      -19.52869      -21.70284    
 2021  -23.02756      -31.32642      -25.97187      -15.74432      -2.017327       9.309093       13.57983       9.852842       3.000568      -5.101136      -20.25341      -24.25227    
 2022  -26.97756      -26.85114      -22.17187      -15.54432      -2.042043       9.434377       12.33040       10.07813       3.950568      -5.725852      -17.00284      -23.37869    
 2023  -20.72812      -26.80170      -23.12244      -17.89375     -0.9673271       8.284377       13.33097       11.52869       3.450568      -5.876420      -14.20284      -21.35284    
